100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400,400,400,400,500,500,500,500,500,500,500,500,500,500,600,600,600,600,600,600,600,600,600,600,700,700,700,700,700,700,700,700,700,700,800,800,800,800,800,800,800,800,800,800,900,900,900,900,900,900,900,900,900,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6300,6300,6300,6300,6300,6300,6300,6300,6300,6300,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
//comp
747,727,818,809,828,724,875,916,878,738,1769,1704,2146,1689,1587,1631,1764,2520,2168,1527,3176,2994,3314,3774,3183,3001,2780,2758,3050,2868,3964,4834,4113,3993,3893,4384,4166,4720,4006,3708,5548,5731,5879,5627,6025,5395,5063,5592,5571,7193,6783,6845,6666,7257,6690,6600,6840,8187,6747,6947,9101,8082,8905,7824,8772,7676,8184,8693,9194,7853,9897,9494,9311,10928,10897,9639,9419,10709,9413,9483,11476,10959,12187,11484,10577,11006,11667,13308,11149,10621,13268,13609,11932,13139,12400,12384,14097,13022,13166,12176,13941,17266,14362,14585,14730,13720,14164,16469,13786,15008,15114,15698,15335,17540,18058,16167,15889,15336,16327,15061,18476,17308,18597,18000,17594,19188,16422,20504,17938,16469,19576,18782,20425,20438,19772,21615,22536,18152,18221,19866,19999,25871,21124,21036,20233,19314,20394,22396,20759,19785,26176,21371,22914,22367,23367,21001,23294,24455,23619,21631,23459,22815,23714,25171,21981,23247,27257,22759,23923,25542,25665,25768,24267,24636,26523,25732,26221,28641,24881,23387,24764,27853,27815,26006,27910,29585,26956,27079,26960,27364,27099,29292,27921,31359,27582,30135,29739,29935,28273,29330,30373,32832,32192,31550,28874,30005,31194,33371,29410,32564,38217,31137,32063,31516,35012,32916,31748,32170,31882,32436,34781,35169,35549,32855,34966,33232,34560,35678,32529,36030,33572,39540,32998,36364,35989,34596,34019,38321,34734,34831,37958,40744,38915,41470,36799,35471,37202,41696,35654,38065,40334,42248,39905,39700,42703,37680,39314,40732,37691,42222,41267,41560,38286,42877,40283,37894,39914,41551,42154,39362,40903,41703,47610,41459,42803,41666,45239,39209,44059,43625,44528,44347,44992,52908,47664,44481,41645,47584,44040,46863,44475,54375,44387,46154,50364,49959,46372,47892,48273,48043,49429,51213,45895,48865,51417,56432,48562,47522,46814,44801,46247,54019,50461,52881,45768,48361,51605,50544,51142,53510,48358,58440,53268,53409,54037,51713,56786,51584,51366,50813,51041,53601,52315,56082,48680,49708,50675,51722,55212,61391,55247,53511,55879,49999,56107,52922,52389,56857,57529,58138,54163,54149,58418,61093,56573,58759,60150,58542,55552,63187,58280,59337,62157,63043,58301,62101,59210,61950,64353,65779,62393,59896,64288,63604,56993,62941,57677,56406,70021,62219,64561,64271,61320,60950,70750,66051,66949,61100,70601,66738,73268,68517,62975,64446,64204,61306,69633,69199,64040,66604,62289,64352,67750,70669,69493,61497,68117,64374,74293,65348,70234,67305,73547,76766,66687,69520,79316,66800,67109,70539,70882,73896,73126,68199,76233,72914,69010,66137,64131,70382,75874,76317,82833,69659,77048,71523,74977,78611,69535,71279,70296,78014,67129,70685,73081,70487,70585,70383,74795,79702,75889,80073,80368,75191,78585,71633,87757,75583,76931,75739,80957,74968,82389,75215,79434,75748,74236,76471,74322,79061,82252,84957,86674,81315,77487,81679,78183,75754,78807,78387,83535,80045,83042,80825,81227,79998,83577,81688,82079,88355,94150,83274,78460,99497,80126,95704,89220,79743,77383,89203,93929,88291,89899,84995,95797,87878,83311,82646,85484,90961,92416,87834,90710,96563,95453,88810,95643,84733,85744,87417,91876,85857,91859,93600,96155,89055,96581,84840,85398,94524,88331,89005,95995,90220,94650,89672,92758,96225,88773,105405,88625,97873,94015,94844,94080,100742,102605,87940,91966,92300,96224,98485,95129,90482,95896,101723,91787,107192,109035,88645,99849,100480,95981,98995,98794,103910,95918,96816,98896,94574,94856,100486,103940,97935,96016,102762,101895,100889,97096,107697,106536,98785,106748,107494,97300,99584,99565,110368,105943,99667,109837,105872,110093,100185,103538,108707,108053,108010,94817,101379,109015,101974,112888,103251,113987,104481,106368,100856,99869,102171,109375,107877,105395,110395,112314,104377,106741,100737,102610,104000,108542,111756,105205,119071,113477,111761,103932,104542,106556,106925,106990,106201,107193,119794,106387,111259,110495,110671,104386,108081,111033,114593,115688,113080,115021,110928,108408,116147,106027,118094,113611,117583,115768,110938,121142,122308,111420,107844,124615,115762,112009,111478,114441,116930,108734,119463,119817,112187,114256,116137,119278,111667,109968,115438,126056,117750,124806,124679,126367,121635,117565,127539,118072,127418,119348,118162,123510,124715,124461,119566,122451,124440,125895,134224,126152,128710,138306,125234,123752,131496,118037,125063,125948,122755,118698,120663,128198,130766,129066,125807,133486,127713,121581,129705,126860,124665,130982,124767,125752,130881,127396,139119,136493,124292,119643,138030,124361,141315,128724,124499,136161,127194,137400,125708,125378,134610,131568,133431,131288,135488,130811,141039,133489,130209,126892,127431,132181,130907,128546,131701,145849,129944,134544,132525,132546,129318,140465,139683,133831,130087,142855,138684,143806,149604,145170,133358,142862,135258,142257,150136,129332,144782,140154,135610,130633,139031,135259,144119,139685,139638,150407,130787,138027,141786,137908,141682,143465,144458,143919,142869,152412,140073,154748,139652,148653,145184,150774,142509,139709,138964,146973,153944,143438,143392,140406,153475,155352,140121,153888,143640,156821,146595,143215,145292,148912,140397,150280,145704,138441,177200,153128,155379,149071,154100,146431,141352,147684,164439,144237,150565,159454,153193,163482,154285,148128,154562,164520,153473,142940,156399,154975,154052,155519,147561,160373,151505,153511,146701,155043,148004,151199,153670,168586,148837,171312,165054,147075,154342,163419,151219,153418,160491,160270,161275,165379,160941,156078,165411,149182,172776,156016,171909,162490,163897,174525,186091,162085,161372,151963,158697,165823,168879,157188,166791,160833,168960,157542,169408,151324,164916,156695,158781,163641,173075,166175,161381,167880,166409,159315,158384,155704,158957,171028,169155,166061,177737,164014,163461,172672,168404,161308,155406,180387,164538,165488,174206,166108,168732,165449,168169,166784,167099,174092,167414,174418,171046,177631,163673,169363,168547,169324,183095,178791,173133,186603,177369,191503,179456,173732,194025,172129,177236,170418,184093,180048,184336,170665,178253,181975,176073,180895,168687,196788,169646,170524,170526,169484,167944,181352,184747,178442,184969,197575,189384,172697,173152,183776,175099,187214,179501,176670,181405,173432,175520,183035,182069,172872,174274,174003,165850,209832,169690,179187,178172,180583,184232,191607,201398,182129,181842,180805,186495,171066,184260,187838,193955,189551,187137,183497,183623,
871,871,871,871,871,871,871,871,871,871,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,5487,5487,5487,5487,5487,5487,5487,5487,5487,5487,6775,6775,6775,6775,6775,6775,6775,6775,6775,6775,8075,8075,8075,8075,8075,8075,8075,8075,8075,8075,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,11975,11975,11975,11975,11975,11975,11975,11975,11975,11975,13351,13351,13351,13351,13351,13351,13351,13351,13351,13351,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,16151,16151,16151,16151,16151,16151,16151,16151,16151,16151,17551,17551,17551,17551,17551,17551,17551,17551,17551,17551,18951,18951,18951,18951,18951,18951,18951,18951,18951,18951,20351,20351,20351,20351,20351,20351,20351,20351,20351,20351,21751,21751,21751,21751,21751,21751,21751,21751,21751,21751,23151,23151,23151,23151,23151,23151,23151,23151,23151,23151,24551,24551,24551,24551,24551,24551,24551,24551,24551,24551,25951,25951,25951,25951,25951,25951,25951,25951,25951,25951,27403,27403,27403,27403,27403,27403,27403,27403,27403,27403,28903,28903,28903,28903,28903,28903,28903,28903,28903,28903,30403,30403,30403,30403,30403,30403,30403,30403,30403,30403,31903,31903,31903,31903,31903,31903,31903,31903,31903,31903,33403,33403,33403,33403,33403,33403,33403,33403,33403,33403,34903,34903,34903,34903,34903,34903,34903,34903,34903,34903,36403,36403,36403,36403,36403,36403,36403,36403,36403,36403,37903,37903,37903,37903,37903,37903,37903,37903,37903,37903,39403,39403,39403,39403,39403,39403,39403,39403,39403,39403,40903,40903,40903,40903,40903,40903,40903,40903,40903,40903,42403,42403,42403,42403,42403,42403,42403,42403,42403,42403,43903,43903,43903,43903,43903,43903,43903,43903,43903,43903,45403,45403,45403,45403,45403,45403,45403,45403,45403,45403,46903,46903,46903,46903,46903,46903,46903,46903,46903,46903,48403,48403,48403,48403,48403,48403,48403,48403,48403,48403,49903,49903,49903,49903,49903,49903,49903,49903,49903,49903,51403,51403,51403,51403,51403,51403,51403,51403,51403,51403,52903,52903,52903,52903,52903,52903,52903,52903,52903,52903,54403,54403,54403,54403,54403,54403,54403,54403,54403,54403,55903,55903,55903,55903,55903,55903,55903,55903,55903,55903,57407,57407,57407,57407,57407,57407,57407,57407,57407,57407,59007,59007,59007,59007,59007,59007,59007,59007,59007,59007,60607,60607,60607,60607,60607,60607,60607,60607,60607,60607,62207,62207,62207,62207,62207,62207,62207,62207,62207,62207,63807,63807,63807,63807,63807,63807,63807,63807,63807,63807,65407,65407,65407,65407,65407,65407,65407,65407,65407,65407,67007,67007,67007,67007,67007,67007,67007,67007,67007,67007,68607,68607,68607,68607,68607,68607,68607,68607,68607,68607,70207,70207,70207,70207,70207,70207,70207,70207,70207,70207,71807,71807,71807,71807,71807,71807,71807,71807,71807,71807,73407,73407,73407,73407,73407,73407,73407,73407,73407,73407,75007,75007,75007,75007,75007,75007,75007,75007,75007,75007,76607,76607,76607,76607,76607,76607,76607,76607,76607,76607,78207,78207,78207,78207,78207,78207,78207,78207,78207,78207,79807,79807,79807,79807,79807,79807,79807,79807,79807,79807,81407,81407,81407,81407,81407,81407,81407,81407,81407,81407,83007,83007,83007,83007,83007,83007,83007,83007,83007,83007,84607,84607,84607,84607,84607,84607,84607,84607,84607,84607,86207,86207,86207,86207,86207,86207,86207,86207,86207,86207,87807,87807,87807,87807,87807,87807,87807,87807,87807,87807,89407,89407,89407,89407,89407,89407,89407,89407,89407,89407,91007,91007,91007,91007,91007,91007,91007,91007,91007,91007,92607,92607,92607,92607,92607,92607,92607,92607,92607,92607,94207,94207,94207,94207,94207,94207,94207,94207,94207,94207,95807,95807,95807,95807,95807,95807,95807,95807,95807,95807,97407,97407,97407,97407,97407,97407,97407,97407,97407,97407,99007,99007,99007,99007,99007,99007,99007,99007,99007,99007,100607,100607,100607,100607,100607,100607,100607,100607,100607,100607,102207,102207,102207,102207,102207,102207,102207,102207,102207,102207,103807,103807,103807,103807,103807,103807,103807,103807,103807,103807,105407,105407,105407,105407,105407,105407,105407,105407,105407,105407,107007,107007,107007,107007,107007,107007,107007,107007,107007,107007,108607,108607,108607,108607,108607,108607,108607,108607,108607,108607,110207,110207,110207,110207,110207,110207,110207,110207,110207,110207,111807,111807,111807,111807,111807,111807,111807,111807,111807,111807,113407,113407,113407,113407,113407,113407,113407,113407,113407,113407,115007,115007,115007,115007,115007,115007,115007,115007,115007,115007,116607,116607,116607,116607,116607,116607,116607,116607,116607,116607,118207,118207,118207,118207,118207,118207,118207,118207,118207,118207,119807,119807,119807,119807,119807,119807,119807,119807,119807,119807,121407,121407,121407,121407,121407,121407,121407,121407,121407,121407,123015,123015,123015,123015,123015,123015,123015,123015,123015,123015,124715,124715,124715,124715,124715,124715,124715,124715,124715,124715,126415,126415,126415,126415,126415,126415,126415,126415,126415,126415,128115,128115,128115,128115,128115,128115,128115,128115,128115,128115,129815,129815,129815,129815,129815,129815,129815,129815,129815,129815,131515,131515,131515,131515,131515,131515,131515,131515,131515,131515,133215,133215,133215,133215,133215,133215,133215,133215,133215,133215,134915,134915,134915,134915,134915,134915,134915,134915,134915,134915,136615,136615,136615,136615,136615,136615,136615,136615,136615,136615,138315,138315,138315,138315,138315,138315,138315,138315,138315,138315,140015,140015,140015,140015,140015,140015,140015,140015,140015,140015,141715,141715,141715,141715,141715,141715,141715,141715,141715,141715,143415,143415,143415,143415,143415,143415,143415,143415,143415,143415,145115,145115,145115,145115,145115,145115,145115,145115,145115,145115,146815,146815,146815,146815,146815,146815,146815,146815,146815,146815,148515,148515,148515,148515,148515,148515,148515,148515,148515,148515,150215,150215,150215,150215,150215,150215,150215,150215,150215,150215,151915,151915,151915,151915,151915,151915,151915,151915,151915,151915,153615,153615,153615,153615,153615,153615,153615,153615,153615,153615,
2878,2583,2921,2827,2546,2615,2570,2482,2397,2632,9429,9913,10330,10771,9580,9863,10520,10197,9830,10044,21772,21563,22709,23360,23358,22933,23609,22898,23909,23305,40991,39659,43571,40905,42442,40214,39581,37431,40053,42043,63828,60928,59254,59744,62975,60832,58039,63359,66284,62864,90192,86599,93960,87032,93591,89380,91023,85994,93023,86634,119683,122875,122687,120673,122020,121834,119040,120275,127589,125783,144848,163386,161048,155454,166595,153774,161347,166989,163890,156929,191481,208560,199376,199457,200982,198085,200866,206628,201046,211148,244789,247878,257789,248595,253050,252533,254126,248003,251178,252902,295614,312488,293048,299254,304012,296566,302513,292150,298645,298867,359376,366210,361724,372100,353390,352337,366264,368525,355047,356586,427950,432916,429866,423768,416363,419164,413947,431294,427971,426531,490610,483235,485092,492434,489255,479620,493243,483336,480624,499656,573073,555808,543439,569232,555216,549469,573375,561009,585103,554332,651610,633236,618101,640883,655368,649322,660782,645387,631098,633661,725922,734136,724556,735303,719512,712107,713081,721014,712058,710287,809529,807328,815104,809129,800710,834181,814216,828244,796978,800665,893396,908074,907472,927233,878003,887555,892789,917233,899836,910598,999250,1033355,969940,993003,1021243,1003063,987931,992527,1000688,991385,1109489,1086019,1096850,1091349,1118822,1128440,1082438,1084370,1100479,1111536,1206083,1212752,1227916,1173925,1205263,1197712,1199482,1206888,1228860,1202513,1302884,1317820,1343246,1339274,1342895,1331158,1342919,1322550,1331187,1310292,1433164,1437580,1408595,1469998,1480067,1415048,1450621,1486886,1465688,1455135,1566974,1551744,1582113,1557259,1562959,1580215,1528363,1566256,1568418,1580802,1729530,1707973,1709486,1692709,1717948,1694858,1690133,1755461,1658364,1668868,1848328,1831466,1829285,1818074,1838702,1861710,1861158,1829600,1811751,1800785,1949017,1992885,1971991,1938097,1967661,1981299,1966772,1985805,1911218,1983949,2154626,2083775,2113218,2065358,2083910,2114043,2119239,2101239,2113284,2135857,2286938,2267829,2208377,2338813,2207626,2271498,2232746,2257203,2247709,2256382,2371240,2406552,2436638,2406486,2378856,2374137,2376471,2431061,2383279,2396864,2614893,2602931,2620264,2526959,2542059,2592052,2602438,2616724,2539801,2572947,2698981,2694176,2675133,2709448,2725131,2708580,2720795,2710081,2741949,2665572,2917602,2880575,2878975,2913284,2944417,2891079,2846156,2929595,2955518,2886536,3077673,3154085,3090832,3073863,3071852,3008907,3086867,3056769,3074530,3037523,3258987,3229650,3237515,3263341,3256845,3235361,3208049,3196574,3222084,3248878,3472674,3403995,3447839,3395066,3396619,3442993,3440998,3431320,3463978,3390289,3602231,3698458,3614091,3564547,3694359,3598797,3649334,3622644,3653654,3689861,3789680,3805024,3766805,3809264,3860183,3815405,3772360,3803424,3864194,3895236,3969604,3959835,3988702,3976156,4028161,3983310,4012048,3974037,3999362,4056883,4279208,4185437,4218963,4194162,4239248,4236309,4168001,4229112,4160855,4128723,4436394,4376050,4378372,4351739,4357317,4408051,4386395,4319362,4491725,4325857,4655759,4597338,4599416,4566472,4558355,4608770,4574965,4640384,4632593,4616650,4846820,4883762,4872607,4989001,4845191,4807637,4797783,4854578,4800299,4940899,5083916,5068279,5001067,5080359,5168547,5134850,5064319,5070929,5033374,5000875,5300701,5330620,5325430,5296325,5219333,5276813,5326087,5348461,5233705,5183844,5506724,5532946,5558895,5524655,5515148,5536391,5526669,5508087,5569817,5477375,5820736,5776922,5745971,5690969,5767229,5713648,5715956,5726422,5778466,5705398,5965990,6026049,5921311,5931102,6059128,5946641,5983903,5956054,6031189,5959673,6238517,6209394,6281379,6269845,6148625,6274249,6242912,6339125,6262120,6235793,6494714,6487909,6550841,6450217,6529684,6550125,6614017,6463172,6594194,6576690,6750330,6753265,6666709,6819729,6864472,6749277,6820496,6802824,6828209,6652053,7067874,7023888,6994610,7133184,6910804,7075298,6995173,7210617,7008443,7019725,7162901,7202244,7344670,7400615,7364472,7334958,7340259,7187662,7259991,7411077,7588697,7657503,7542460,7623656,7560072,7627188,7499132,7498381,7713173,7494301,7780792,7847316,7852557,7815562,7761776,7778572,7823309,7737755,7844495,7826636,8117247,8088637,8151333,8205552,8153487,8152328,8090563,8030270,8191724,8152604,8462876,8382137,8314210,8552556,8419097,8455018,8449354,8294338,8371338,8437151,8743922,8701380,8745140,8650624,8673137,8687475,8804950,8653187,8760377,8869935,8932493,9147263,8896102,8872274,8997050,8971973,8856989,9054111,9043533,8937116,9237493,9254189,9399561,9174358,9233607,9225288,9318845,9329520,9326629,9324988,9820633,9639375,9641763,9766110,9701023,9695972,9582585,9610352,9594605,9572606,10064109,9910045,9923164,9921302,10006276,9949970,9975176,10027411,9806174,9850072,10332995,10137732,10396612,10331817,10326930,10206037,10378461,10254770,10235141,10269101,10585880,10479357,10365647,10584421,10597039,10581218,10602050,10461139,10556513,10654370,10914552,10933458,10881086,10973002,10877891,10965075,11040753,10868815,11000477,10947768,11155742,11224516,11259562,11194099,11296885,11106079,11233634,11178215,11221010,11215326,11471476,11554755,11462587,11416235,11458777,11668344,11614564,11538596,11646644,11587324,11807309,11866600,11892756,11824274,12010472,11853091,11912243,11749894,11922694,11799234,12144919,12299294,12277583,12263343,12126143,12347432,12251043,12223617,12249989,12213690,12584409,12499443,12669686,12685218,12544635,12633458,12617625,12671796,12525267,12546133,12938755,12994120,12920634,13013559,13100008,13055551,13033884,12880622,12837222,13034646,13283941,13401038,13650180,13307894,13230776,13433736,13382453,13449874,13396626,13250968,13649647,13836371,13714779,13647956,13705059,13690753,13598866,13598276,13574197,13682051,14089839,14018508,14072878,13860409,13965436,14093999,14024899,14039369,14030326,13942953,14453836,14407714,14396734,14477541,14510603,14535588,14456700,14518317,14401840,14496436,14814567,14746353,14720567,14983770,14877053,14715731,14658303,14693490,14817776,14920227,15373575,15179864,15107115,15231183,15358276,15251668,15289609,15488525,15130126,15133219,15616926,15620940,15447575,15569394,15755881,15749819,15491229,15638882,15661664,15628990,15942089,16061974,16091240,15857300,15876113,16020738,16177883,16109346,16062066,15973973,16414246,16443243,16287306,16394435,16249353,16556624,16155437,16279674,16464945,16454310,16732953,16864296,16767940,17029485,16922856,16715152,16925641,16823836,16732807,17072422,17237953,17405027,17181651,16994487,17140964,17209862,17116899,17477177,17044900,17237823,17672665,17594700,17710402,17518625,17720822,17508717,17559946,17751963,17410062,17540474,17950354,18037731,18200983,17982457,18113409,18005407,18089597,18067792,18191839,18234526,18538404,18400237,18325496,18322064,18597495,18626784,18288063,18454551,18391775,18499722,18995891,18973211,18836989,18745842,19076593,18855174,18917454,18937315,18937932,19166463,19223019,19277917,19157020,19304721,19215053,19450162,19281499,19551646,19719577,19283747,19797340,19694009,19712274,19832108,19768633,19685775,19776732,19693707,19805889,19977675,20355357,20341132,20261389,20348134,20434346,20248649,20457028,20238251,20433202,20261870,20591897,20604716,20663050,20839460,20658768,20691874,20560433,20983702,20678352,20600987,21366955,21338948,20956273,21405188,21045777,21198634,21282271,20913431,21210451,21071729,21617715,21728208,21547188,21397907,21642790,21612335,21453751,21835622,21761586,21630702,22127469,22228943,22176002,22316041,22130357,22350245,22123359,21707150,22188717,22318799,22634605,22482154,22659869,22601089,22424791,22609687,22489245,22434139,22532381,22794369,23024877,23149901,22917067,22795283,23105698,23127743,23277381,23170982,23180626,23041908,23758348,23511255,23506644,23331345,23210013,23915819,23663606,23562327,23568502,23741965,23874141,24110176,23567356,23985331,24115270,24056117,23906567,24015846,23985945,24201684,24557009,24592182,24756179,24677593,24465214,24877603,24606798,24565401,24804045,24308517,25140383,25080185,25260670,25148226,25277209,25123130,24871169,24956329,25037130,25129089,
